"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,110480424,62,1,,119423796
2018,110480424,16,1,,119423799
2018,110480424,63,1,,119423801
2018,110480424,6,1,,119423800
2018,110480424,36,1,,119423797
2018,110480427,10,,,119423805
2018,110480443,2,10,25-MAY-18,119423828
2018,110480442,2,10,,119423827
2018,110473311,26,1,,119422007
2018,110473311,16,1,,119422008
2018,110480456,9,0,,119422015
2018,110478277,11,1,,119428398
2018,110478277,10,,,119428397
2018,110478277,63,1,,119428399
2018,110480510,37,1,,119423913
2018,110480524,13,1,,119423927
2018,110481890,3,1,,119425882
2018,110489209,63,210,,119429657
2018,110489209,25,25,,119429654
2018,110489209,47,0,,119433368
2018,110489209,20,150,,119433365
2018,110489209,9,0,,119433370
2018,110489209,8,35,,119425996
2018,110489209,22,0,,119433369
2018,110489209,51,0,,119433367
2018,110481985,3,1,07-DEC-18,119426012
2018,110481984,3,1,,119426010
2018,110482015,3,100,,119426042
2018,110482014,6,60,,119426041
2018,110482317,63,5,,119433514
2018,110484365,9,0,,119426463
2018,110482337,38,50,,119433531
2018,110482346,63,659,,119429919
2018,110482347,63,659,,119429920
2018,110489416,10,,,119426513
2018,110489432,9,0,,119429961
2018,110489438,38,1,,119429966
2018,110482390,10,,,119429972
2018,110482390,11,25,,119426550
2018,110482409,62,600,,119433598
2018,110489450,36,5342,,119429987
2018,110482426,8,2,,119426585
2018,110489462,8,2,06-AUG-18,119433616
2018,110484451,30,100,,119433628
2018,110482438,21,1,,119430001
2018,110484458,34,100,,119426601
2018,110482461,17,200,,119430031
2018,110482461,8,50,,119433654
2018,110482479,11,2,,119426652
2018,110484495,10,,,119430053
2018,110484507,52,0,,119433697
2018,117115805,16,50,08-NOV-18,128111798
2018,117115805,25,20,08-NOV-18,128111799
2018,117115806,17,1150,,128111801
2018,117115806,16,170,,128111803
2018,117115806,63,400,,128111806
2018,117115806,25,20,,128111805
2018,117115806,60,250,,128111802
2018,117115805,17,400,08-NOV-18,128111797
2018,117115806,8,100,,128111804
2018,117115806,26,1240,,128111800
2018,117115812,6,20,,128111815
2018,110409623,63,1,,119342536
2018,110409631,16,5,,119342545
2018,110419461,38,759,,119347379
2018,110414622,20,110,,119337583
2018,110414667,36,250,,119342641
2018,110414667,4,150,,119342643
2018,110419511,38,100,,119342659
2018,110419511,9,0,,119337657
2018,110419511,20,5,,119337656
2018,110419511,25,55,,119342660
2018,110419541,10,,,119342704
2018,110409783,9,0,13-SEP-18,119337720
2018,110409781,16,1,,119337714
2018,110409783,38,258,13-SEP-18,119337718
2018,110409781,9,0,,119347504
2018,110409781,25,50,,119337712
2018,110409783,16,1,13-SEP-18,119347505
2018,110409783,63,1,13-SEP-18,119342716
2018,110409783,52,0,13-SEP-18,119337719
2018,110409783,25,50,13-SEP-18,119342714
2018,110409781,63,1,,119337716
2018,110409781,52,0,,119347503
2018,110409781,20,30,,119337713
2018,110409781,38,258,,119342713
2018,110414741,21,2550,,119342719
2018,110419626,36,860,,119347591
2018,110419626,63,20,,119337852
2018,110414827,10,,,119337859
2018,110414827,11,10,,119342829
2018,110410029,52,0,,119338084
2018,110415022,11,1,,119343046
2018,110419792,20,29,,119338134
2018,110410057,20,50,,119343100
2018,110419800,63,50,,119347788
2018,110419801,63,50,05-NOV-18,119338143
2018,110410068,42,100,,119338144
2018,110415081,50,35,,119347800
2018,110410084,63,13,,119343134
2018,110415094,9,0,,119338175
2018,110415094,20,400,,119338174
2018,110419829,16,130,,119347818
2018,110415109,6,100,,119338197
2018,110410117,63,20,,119338210
2018,110410117,9,0,,119347832
2018,110410117,20,70,,119347830
2018,110410117,25,20,,119347831
2018,110415123,61,50,,119347837
2018,110410143,3,300,,119338233
2018,110419863,6,1,,119338232
2018,110410243,63,1,,119343332
2018,110410243,9,0,,119338342
2018,110419981,11,1,,119343388
2018,110420001,63,1,20-NOV-18,119348029
2018,110415294,63,1,,119343445
2018,110415864,3,1,24-DEC-18,119339233
2018,110410778,10,,,119348660
2018,117232316,8,71,,128267592
2018,110479901,3,1,,119423092
2018,110479902,3,1,03-SEP-18,119423093
2018,110477951,10,,,119427979
2018,110477951,11,20,,119421686
2018,110478005,30,2405,,119423348
2018,110480111,21,1,,119421740
2018,110480152,2,80,,119423426
2018,110478077,11,1,,119428137
2018,110478077,10,,,119428136
2018,110478093,21,1,,119421816
2018,110478093,63,25,,119421819
2018,110478093,9,0,,119428155
2018,110478093,20,150,,119423462
2018,110478093,52,0,,119421817
2018,110473145,25,250,04-NOV-18,119421820
2018,110478093,51,0,,119421818
2018,110478093,13,500,,119428152
2018,110478093,25,275,,119423461
2018,110480223,10,,,119423529
2018,110473190,10,,,119423535
2018,110480247,19,335,,119423543
2018,110480248,19,335,31-DEC-18,119423544
2018,110480331,20,6900,,119423675
2018,110480431,36,1,,119423812
2018,110480432,38,400,16-JAN-18,119423813
2018,110480433,39,750,,119423815
2018,110480432,36,1,16-JAN-18,119423814
2018,110480431,38,400,,119423811
2018,110480435,36,7022,,119423818
2018,110480435,63,1,,119423820
2018,110480436,3,18000,10-MAY-18,119423821
2018,110480435,51,0,,119423819
2018,110480435,3,18000,,119423817
2018,110480436,36,5245,10-MAY-18,119423822
2018,110480470,31,100,,119423861
2018,110473334,10,,,119428379
2018,110478275,8,2,,119428393
2018,110480529,26,1,,119423939
2018,110478320,36,1080,,119428453
2018,110481532,63,150,,119425416
2018,110481607,3,13,,119429346
2018,110481617,10,60,,119425516
2018,110479001,20,5,,119425534
2018,110479001,38,400,,119425533
2018,110474144,63,1,,119433202
2018,110481770,16,184,,119425707
2018,110481814,60,1350,,119425775
2018,110481816,3,1,,119425778
2018,110474173,3,1500,,119425786
2018,110474174,3,1500,10-AUG-18,119433247
2018,110474173,63,500,,119425787
2018,110481833,3,1000,,119425800
2018,110481871,20,125,,119425853
2018,110481874,3,1,,119425857
2018,110479149,6,404,,119433301
2018,110479149,16,56,,119433303
2018,110479151,16,56,20-SEP-18,119429566
2018,110479151,6,404,20-SEP-18,119429562
2018,110479163,3,1,,119429582
2018,110484218,61,1200,,119433325
2018,110484218,3,30000,,119433323
2018,110484220,3,30000,23-OCT-18,119433327
2018,110484235,7,1200,,119433351
2018,110481957,20,130,,119425978
2018,110484247,8,592,19-NOV-18,119433360
2018,110484246,8,592,,119425990
2018,110484251,19,1,,119433372
2018,110489216,61,250,,119429669
2018,110481989,42,300,,119426016
2018,110481993,21,75000,30-NOV-18,119426019
2018,110481991,21,75000,,119426018
2018,110482007,42,50,,119426034
2018,110482016,7,2,,119426043
2018,110482016,9,0,,119426044
2018,110482023,52,0,12-DEC-18,119426053
2018,110482022,52,0,,119426052
2018,110482039,26,1,,119426074
2018,110484305,21,1420,,119433451
2018,110482314,25,1,,119426456
2018,110482323,3,600,,119429905
2018,102198280,36,2,,108762136
2018,102198280,16,2,,108762133
2018,102198280,13,5,,108762131
2018,102198363,63,738,,108762251
2018,102198549,11,30,,108762468
2018,102198587,38,75,,108762507
2018,102198609,20,100,,108762530
2018,102198618,63,1,,108762542
2018,102198644,63,1,,108762572
2018,102198754,61,150,,108762725
2018,102198805,10,,,108762795
2018,102198805,11,40,,108762796
2018,102198848,13,515,,108762855
2018,102198935,62,1600,,108762958
2018,102199055,20,565,,108763090
2018,102199080,4,579,,108763113
2018,102199152,52,0,,108763210
2018,102199151,21,1,07-FEB-18,108763209
2018,102199150,21,1,,108763208
2018,102199212,63,0,,108763285
2018,102199250,38,400,,108763339
2018,102199286,67,1,,108763385
2018,102200207,11,1,,108764569
2018,102200246,61,50,,108764621
2018,102200296,10,,,108764678
2018,102200316,26,800,,108764700
2018,102200316,63,389,,108764702
2018,102200445,63,100,,108764855
2018,102200525,38,125,,108764950
2018,102200579,63,1,,108765007
2018,102200734,4,500,,108765201
2018,102201122,36,180,,108765648
2018,102201122,43,800,,108765647
2018,102201177,10,,,108765714
2018,102201208,10,,,108765746
2018,102201208,11,1,,108765748
2018,102201255,20,198,,108765842
2018,102201255,21,1400,,108765838
2018,102201690,26,35,,108766389
2018,117456052,10,,,128555509
2018,117456052,11,1,,128555510
2018,117455944,10,,,128555379
2018,101888276,10,20,,108358630
2018,101888316,22,0,,108358674
2018,101888317,21,150,,108358675
2018,101888361,11,10,,108358715
2018,101888358,6,60,,108358713
2018,101888370,6,60,28-MAR-18,108358719
2018,101888403,10,,,108358767
2018,101888403,11,10,,108358769
2018,101888458,10,,,108358823
2018,101888458,11,20,,108358826
2018,101888480,19,41,,108358853
2018,101888559,20,82125,,108358947
2018,101888577,63,150,,108358974
2018,101888602,4,300,,108359006
2018,101888645,10,,,108359052
2018,101888676,20,41,25-APR-18,108359085
2018,101888675,20,41,,108359084
2018,101888698,8,29,09-MAR-18,108359113
2018,101888696,8,29,,108359109
2018,101889228,9,0,,108359759
2018,101889228,63,20,,108359767
2018,101889228,51,0,,108359761
2018,101889252,11,1,,108359801
2018,101889282,63,650,,108359848
2018,101889282,27,200,,108359847
2018,101889307,26,4,,108359877
2018,101889467,11,1,,108360085
2018,101889595,14,5,,108360214
2018,102197534,4,420,,108761190
2018,102198001,50,123,,108761769
2018,102198125,50,30,,108761933
2018,102198295,10,,,108762148
2018,102198295,11,1,,108762150
2018,102198332,10,,,108762209
2018,102198483,10,40,,108762398
2018,102198534,3,35000,20-APR-18,108762453
2018,102198529,3,35000,,108762449
2018,102198633,4,150,,108762559
2018,102198654,16,50,,108762583
2018,102198763,20,1495,,108762745
2018,102198864,9,0,,108762874
2018,102198864,38,100,,108762873
2018,102198867,3,200,,108762877
2018,102198886,33,100,,108762903
2018,102198904,63,300,,108762926
2018,102198918,64,16000,,108762939
2018,102198921,64,16000,01-JUN-18,108762942
2018,102198943,6,60,,108762967
2018,102198946,11,20,,108762972
2018,102198946,10,,,108762970
2018,102198943,63,40,,108762969
2018,102200239,61,849,,108764614
2018,102200242,61,849,16-MAY-18,108764619
2018,102200660,63,100,,108765111
2018,102200866,21,50,,108765360
2018,102201021,3,2500,,108765536
2018,102201077,11,1,,108765598
2018,102201195,42,50,,108765735
2018,102201271,11,1,,108765857
2018,102201509,11,1,,108766151
2018,101888032,10,,,108358324
2018,101888092,21,525,,108358401
2018,101888311,3,1500,17-APR-18,108358672
2018,101888310,3,1500,,108358667
2018,101888326,10,,,108358683
2018,101889596,3,1,,108360222
2018,101889621,60,1,,108360246
2018,101889678,20,20,,108360316
2018,101889935,20,500,,108360657
2018,117455952,11,80,,128555392
2018,117455952,10,,,128555391
2018,102200485,38,10,25-JUN-18,108764898
2018,102200477,38,10,,108764891
2018,102200594,26,240,,108765030
2018,102200983,20,400,,108765486
2018,102200983,9,0,,108765490
2018,102200983,51,0,,108765493
2018,102200983,63,1,,108765495
2018,102200983,25,75,,108765487
2018,102201023,50,50,,108765537
2018,102201102,3,1,,108765628
2018,102201186,50,35,,108765723
2018,102201252,31,1,,108765832
2018,102201315,36,184,,108765910
2018,102201423,63,10,,108766033
2018,102201423,20,2,,108766030
2018,101888097,35,50,,108358407
2018,101888109,20,12300,,108358418
2018,101888120,20,100,,108358430
2018,101888380,63,0,,108358735
2018,101888407,60,299,,108358772
2018,101889286,11,1,,108359853
2018,101889305,47,0,,108359874
2018,101889305,20,100,,108359869
2018,101889305,9,0,,108359872
2018,101889305,25,1,,108359871
2018,101889305,51,0,,108359875
2018,101889312,63,39,,108359882
2018,101889370,16,2,,108359971
2018,101889370,8,25,,108359967
2018,101889382,63,100,,108359991
2018,101889382,62,135,,108359988
2018,101889476,9,0,,108360094
2018,101889581,64,1,,108360207
2018,101889668,63,180,,108360303
2018,101889668,38,250,,108360302
2018,105390641,19,1500,,112841901
2018,105394606,45,2500,,112841905
2018,105394623,52,0,,112837604
2018,105394625,21,387,,112836090
2018,105390661,63,10000,04-MAY-18,112841931
2018,105388795,20,14,,112836118
2018,105394657,35,1,,112841942
2018,105394662,8,300,,112837647
2018,105394667,10,,,112841952
2018,105394669,46,125,,112837652
2018,105390684,63,1,,112841959
2018,105394678,20,100,,112836138
2018,105388812,20,3675,,112836139
2018,105388818,10,200,,112836148
2018,105388819,7,350,,112837669
2018,105394686,6,90,,112837670
2018,105394686,7,10,,112841967
2018,105394688,9,0,,112837675
2018,105394690,63,2,,112837678
2018,105390696,4,1,,112841973
2018,105394697,54,1,,112837679
2018,105394703,8,10,,112836162
2018,105394704,8,10,16-AUG-18,112837690
2018,105390700,10,,,112837684
2018,105390700,11,1,,112837686
2018,105394712,25,1,,112837699
2018,105388835,6,30,24-AUG-18,112836179
2018,105388834,6,30,,112836178
2018,105394716,3,3500,,112837704
2018,105394717,3,3500,08-AUG-18,112837706
2018,105390715,10,,,112836184
2018,105388845,20,600,,112836190
2018,105388850,15,249,,112836198
2018,101889437,51,0,,108360053
2018,101889460,38,239,,108360076
2018,101889659,38,1,,108360293
2018,105394733,63,300,,112837721
2018,101889719,50,28,,108360197
2018,101889758,3,1100,12-APR-18,108360422
2018,101889945,20,190,,108360666
2018,105394740,51,0,31-JUL-18,112837726
2018,105394739,22,0,,112836205
2018,105394739,25,20,,112836203
2018,105394739,9,0,,112837725
2018,101423138,10,,,107756582
2018,101423646,63,1,,107757196
2018,101423715,8,1,,107757279
2018,101423927,52,0,,107757559
2018,101424108,10,,,107757779
2018,101424125,3,1000,,107757804
2018,101424264,10,,,107757997
2018,101424294,11,1,,107758042
2018,101424531,64,4000,,107758366
2018,101424531,62,12000,,107758365
2018,101424621,21,1,,107758478
2018,101424670,63,650,,107758534
2018,101424679,23,100,,107758544
2018,101424701,11,1,,107758569
2018,101424701,10,,,107758568
2018,101424727,8,50,,107758603
2018,101423660,8,8,,107757215
2018,101423694,3,2100,12-MAR-18,107757262
2018,101423690,3,2100,,107757254
2018,101423743,25,50,,107757321
2018,101423938,38,100,,107757570
2018,101424189,10,,,107757894
2018,101424510,10,,,107758340
2018,101424633,19,25,02-MAR-18,107758491
2018,101424627,19,25,,107758483
2018,101424683,10,,,107758548
2018,101424683,11,1,,107758549
2018,101424732,10,,,107758606
2018,101424732,11,1,,107758607
2018,101424781,11,1,,107758671
2018,101424856,35,400,,107758767
2018,101424929,10,,,107758856
2018,101423620,10,,,107757152
2018,101423623,6,5,25-JAN-18,107757162
2018,101423620,63,20,,107757156
2018,101423605,6,5,,107757140
2018,101423920,21,1,,107757553
2018,101423924,20,536,,107757556
2018,101423959,10,,,107757588
2018,101423959,11,10,,107757592
2018,101424276,35,1,,107758013
2018,101424611,20,4000,,107758463
2018,101424698,8,53,11-MAR-18,107758567
2018,101424695,8,53,,107758564
2018,101423728,25,20,,107757300
2018,101423819,4,119,,107757415
2018,101423834,11,10,,107757441
2018,101423834,10,,,107757437
2018,101424206,11,1,,107757907
2018,101424206,10,,,107757903
2018,101424536,10,,,107758369
2018,101424569,36,200,,107758416
2018,101424569,63,1,,107758418
2018,101425019,26,49,04-MAR-18,107758993
2018,101425016,26,49,,107758989
2018,101424007,60,8283,,107757651
2018,101424134,63,400,,107757818
2018,101424215,6,20,,107757935
2018,101424217,6,20,15-MAR-18,107757937
2018,101424275,52,0,,107758012
2018,101424753,63,1000,,107758635
2018,101424783,38,20,,107758673
2018,101424811,10,,,107758715
2018,101424981,26,188,,107758936
2018,101424999,8,28,,107758963
2018,110409565,20,2500,,119342472
2018,110409578,8,9,,119347320
2018,110409580,10,,,119347322
2018,110409702,7,1,,119342605
2018,110409703,11,1,,119342607
2018,101888041,63,1,,108358335
2018,101888114,36,1909,,108358422
2018,101888114,38,814,,108358425
2018,101888123,8,44,,108358434
2018,101888187,38,30,,108358513
2018,101888220,50,32,,108358558
2018,101888306,11,1,,108358658
2018,101888306,10,,,108358657
2018,101888331,50,120,,108358688
2018,102200899,37,2000,,108765393
2018,102200899,28,1000,,108765394
2018,102201074,8,1,,108765596
2018,102201112,36,804,,108765636
2018,102201269,63,1,,108765858
2018,102201311,38,1,,108765905
2018,102200010,7,1200,,108764319
2018,102200010,25,30,,108764322
2018,102200010,36,200,,108764321
2018,102200066,31,500,,108764405
2018,102200080,25,350,,108764419
2018,102200148,4,250,,108764492
2018,102200313,20,3300,,108764698
2018,102200356,4,600,,108764749
2018,102200377,4,400,,108764775
2018,102200448,63,1,,108764858
2018,102201265,61,12,,108765853
2018,102201414,20,4300,,108766022
2018,102201414,47,0,,108766024
2018,102197431,63,100,,108761067
2018,102197480,3,200,,108761128
2018,102197664,22,0,,108761353
2018,102197667,22,0,,108761355
2018,102197763,47,0,,108761467
2018,102197827,65,1500,,108761555
2018,102197888,17,1320,,108761633
2018,102197941,8,15,,108761693
2018,102198067,22,0,,108761851
2018,102198140,61,500,,108761957
2018,102198140,8,1,,108761959
2018,102198287,9,0,,108762144
2018,104620911,10,,,111871437
2018,104617618,63,100,,111861701
2018,104620978,42,228,,111866585
2018,104620978,36,330,,111866584
2018,104617808,20,10000,,111861952
2018,104620997,10,,,111866602
2018,104617838,26,35,,111866635
2018,104617838,20,3,,111866636
2018,104617853,20,15,,111862004
2018,104617853,63,450,,111862005
2018,104617853,36,20,,111862003
2018,102198484,38,250,,108762395
2018,102198512,20,223,,108762427
2018,102198535,3,2000,,108762454
2018,102198561,4,100,,108762480
2018,102198634,50,10,,108762560
